word_length,anagram_count,words_frequencies
5,10,LEAST,100,TALES,98,STEAL,97,TAELS,97,SLATE,96,TESLA,93,STALE,92,TEALS,84,STELA,56,SETAL,0
4,6,POST,100,STOP,100,SPOT,99,TOPS,98,POTS,96,OPTS,73
3,5,EAT,99,TEA,99,ATE,97,ETA,96,TAE,93
4,8,EAST,100,SEAT,99,EATS,96,TEAS,95,SATE,82,SETA,76,ATES,67,ETAS,35
5,12,SPARE,98,SPEAR,96,PEARS,93,RAPES,90,APRES,83,PARSE,78,REAPS,76,PARES,75,ASPER,60,APERS,48,PRESA,34,PRASE,0
4,7,EARS,98,ARES,94,SERA,94,ARSE,93,ERAS,90,SEAR,87,RASE,6
4,5,TEAM,100,MEAT,99,MATE,98,TAME,93,META,92
5,6,NOTES,99,STONE,99,TONES,97,ONSET,94,SETON,93,STENO,80
5,7,TRACE,98,REACT,97,CARTE,95,CATER,95,CRATE,95,CARET,80,RECTA,29
4,7,RAIL,98,LIAR,94,LIRA,94,LAIR,93,RIAL,77,LARI,74,ARIL,58
4,5,THIS,100,HITS,99,SHIT,99,SITH,92,HIST,76
4,5,MEAN,100,NAME,100,AMEN,95,MANE,89,NEMA,85
3,4,SAP,98,SPA,98,PAS,97,ASP,89
4,5,DIET,99,TIDE,98,TIED,98,EDIT,97,DITE,62
4,5,STAR,100,ARTS,99,RATS,98,TSAR,88,TARS,73
4,4,ACTS,99,CAST,99,CATS,99,SCAT,96
5,6,PROSE,95,ROPES,95,POSER,93,PORES,91,SPORE,88,REPOS,81
5,5,COAST,99,COSTA,98,COATS,97,ASCOT,91,TACOS,88
4,4,SENT,100,NEST,97,NETS,97,TENS,96
5,7,TIMES,100,ITEMS,99,MITES,90,EMITS,88,SMITE,83,METIS,64,STIME,62
6,8,TRACES,96,CRATES,92,REACTS,92,CATERS,88,CASTER,84,RECAST,84,CARTES,83,CARETS,0
4,4,STEP,100,PEST,98,PETS,98,SEPT,92
5,6,RISEN,96,RESIN,95,RINSE,95,SIREN,93,REINS,91,SERIN,35
5,6,RATES,98,TEARS,98,STARE,95,ASTER,89,RESAT,82,TARES,64
4,4,LIVE,100,EVIL,99,VEIL,95,VILE,92
3,4,HAS,100,ASH,98,SHA,96,AHS,68
5,7,TREES,99,RESET,97,STEER,95,ESTER,92,TERSE,84,STERE,9,REEST,0
5,7,BEAST,99,BEATS,97,BATES,96,BETAS,84,TABES,80,BASTE,69,ABETS,43
3,3,NOW,100,OWN,100,WON,99
4,4,TIME,100,ITEM,99,EMIT,93,MITE,92
3,3,ARE,100,EAR,99,ERA,99
5,6,TEAMS,99,STEAM,98,MATES,96,MEATS,95,TAMES,72,SATEM,0
5,7,MEANS,100,NAMES,100,MENSA,85,MANES,77,NEMAS,76,AMENS,73,MANSE,73
3,3,ART,100,RAT,98,TAR,98
4,5,PART,100,TRAP,98,TARP,87,PRAT,82,RAPT,78
3,3,ARM,99,RAM,99,MAR,97
3,3,ITS,100,SIT,99,TIS,95
4,5,PALS,96,ALPS,95,SLAP,95,LAPS,94,SALP,11
3,3,PAT,99,TAP,98,APT,97
5,5,TIMER,98,MERIT,97,REMIT,90,MITRE,89,MITER,87
4,4,SNAP,98,SPAN,97,PANS,96,NAPS,88
5,7,ACRES,98,RACES,98,CARES,97,SCARE,96,CARSE,53,ESCAR,0,SERAC,0
5,5,TAKES,100,SKATE,97,STAKE,97,STEAK,97,TEAKS,0
4,5,RAPE,99,PEAR,97,REAP,94,PARE,87,APER,46
4,5,MAPS,98,SPAM,95,AMPS,93,SAMP,82,PAMS,74
6,7,SPREAD,99,PARSED,92,SPARED,92,DRAPES,91,PADRES,88,SPADER,72,RASPED,44
4,5,LAST,100,SALT,99,LATS,85,SLAT,81,ALTS,75
4,4,DEAL,100,LEAD,100,DALE,98,LADE,73
4,4,PINS,98,SPIN,98,SNIP,93,NIPS,88
4,4,PAST,100,TAPS,96,PATS,91,SPAT,90
3,3,MAP,100,PAM,97,AMP,95
3,3,SON,100,NOS,96,ONS,96
4,5,SNOW,99,OWNS,97,SOWN,89,WONS,86,NOWS,63
3,3,TOP,100,POT,98,OPT,93
4,4,SAME,100,MESA,96,SEAM,94,MAES,85
4,5,TRIO,97,RIOT,96,TORI,95,ROTI,75,TIRO,73
5,6,PARTS,100,STRAP,98,TRAPS,96,TARPS,84,SPRAT,63,PRATS,58
5,4,EARLY,100,LAYER,98,RELAY,98,LEARY,90
3,3,ROB,99,BRO,95,ORB,95
4,5,ROSE,99,SORE,96,EROS,94,ORES,75,ROES,64
5,5,TIRES,98,TRIES,98,RITES,93,TIERS,89,RESIT,68
3,3,AIR,100,RAI,94,RIA,93
4,5,HOST,99,SHOT,99,TOSH,86,HOTS,81,SOTH,58
4,4,LEAP,97,PALE,97,PLEA,96,PEAL,79
5,5,PENIS,99,SPINE,97,PINES,96,SNIPE,87,PEINS,61
4,5,ONES,99,NOSE,98,EONS,79,NOES,78,SONE,77
4,5,SALE,99,SEAL,99,ALES,85,LEAS,83,LASE,52
4,4,TABS,97,BATS,96,STAB,94,BAST,83
4,5,DEER,98,REED,98,DREE,82,DERE,79,REDE,74
3,3,LAS,99,SAL,95,ALS,92
5,5,POOLS,98,LOOPS,95,SPOOL,94,SLOOP,84,POLOS,78
4,4,SHOP,100,HOPS,93,POSH,92,SOPH,83
3,3,GEN,97,ENG,96,NEG,91
5,5,LARGE,100,REGAL,95,GLARE,94,LAGER,92,ARGLE,0
3,3,THE,100,HET,95,ETH,88
3,3,RES,95,SER,95,ERS,94
3,3,UPS,99,SUP,96,PUS,88
4,4,BEAT,99,BETA,98,BATE,88,ABET,80
4,3,CARE,100,RACE,100,ACRE,97
4,3,LOST,100,LOTS,99,SLOT,98
5,5,COINS,99,SONIC,97,ICONS,94,SCION,90,CIONS,8
3,3,SIM,97,MIS,95,ISM,91
4,5,LATE,100,TALE,98,TEAL,94,TELA,64,TAEL,15
3,3,PAL,98,LAP,97,ALP,87
5,5,SHARE,100,HEARS,94,SHEAR,94,HARES,83,RHEAS,70
4,4,BUST,97,STUB,95,TUBS,94,BUTS,79
6,9,PLATES,99,STAPLE,95,PETALS,94,PASTEL,90,PLEATS,79,PALEST,34,SEPTAL,19,TEPALS,18,PALETS,0
3,3,CHI,98,ICH,96,HIC,88
5,7,PEERS,97,SPREE,93,PERES,87,SPEER,87,PERSE,76,PRESE,54,PREES,51
4,4,THUS,99,SHUT,98,HUTS,90,TUSH,75
4,3,READ,100,DEAR,99,DARE,97
4,3,POOL,100,LOOP,98,POLO,98
6,6,PRIEST,98,STRIPE,96,SPRITE,92,ESPRIT,89,TRIPES,82,RIPEST,6
3,3,COR,96,ROC,95,ORC,90
3,3,SUN,100,UNS,92,NUS,88
3,3,TWO,100,TOW,96,WOT,82
3,3,DEL,99,LED,99,ELD,78
4,4,MALE,100,MEAL,98,LAME,96,ALME,5
5,5,SAINT,99,SATIN,97,STAIN,96,TAINS,77,ANTIS,60
8,6,TRIANGLE,98,RELATING,96,ALTERING,95,INTEGRAL,95,ALERTING,91,TANGLIER,0
4,3,DEMO,98,MODE,98,DOME,97
5,8,LASER,99,REALS,91,ARLES,88,EARLS,88,LARES,62,SERAL,59,RALES,38,LEARS,7
4,5,IDLE,97,DELI,96,LIED,95,DIEL,64,DEIL,23
4,5,PEAS,97,APES,94,SPAE,84,APSE,74,PASE,71
5,6,CEDAR,97,CARED,95,RACED,92,CADRE,91,ARCED,34,ACRED,0
3,3,LES,99,ELS,89,SEL,89
4,3,KIDS,100,DISK,98,SKID,94
3,3,TOR,96,ROT,95,ORT,86
4,3,MADE,100,DAME,97,MEAD,95
3,3,SIP,97,PSI,93,PIS,87
4,4,TAGS,97,STAG,95,GAST,84,GATS,84
4,3,HURT,98,RUTH,98,THRU,96
5,6,BEARS,99,SABRE,93,SABER,92,BARES,81,BASER,61,BRAES,57
5,4,MILES,100,SMILE,99,SLIME,91,LIMES,82
